procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  1      0  70612    452 147340    0    0  8950     5  457  607  0  1 99  0  0 2025-04-19 13:24:54
 0  0      0  71640    512 145624    0    0 132519    10 1768 1898  1  3 58 37  1 2025-04-19 13:24:59
 0  0      0  78588    748 138872    0    0  2237     6  435  605  0  1 99  0  0 2025-04-19 13:25:04
 2  0      0 100544    464 116008    0    0 113490    10 1613 1861  1  3 67 29  0 2025-04-19 13:25:09
 0  0      0  83472    412 132988    0    0 11121     5  464  630  0  0 99  1  0 2025-04-19 13:25:14
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 1  8      0  81116    268 135120    0    0 54463    15 1112 1422  1  2 83 14  0 2025-04-19 13:25:19
 0  0      0  81320    300 135156    0    0 95882     5 1119 1242  1  2 70 27  1 2025-04-19 13:25:24
 0  0      0  82980    776 129356    0    0 11354     7  589  749  1  1 98  1  0 2025-04-19 13:25:29
 2  0      0  67776    924 144412    0    0 156982    18 1702 1849  1  4 36 58  1 2025-04-19 13:25:34
 0  0      0  77000    528 138616    0    0 86080     2 1110 1180  0  2 77 20  1 2025-04-19 13:25:39
 0  0      0  85660    544 129976    0    0  7661    18  457  610  1  1 98  0  0 2025-04-19 13:25:44
 0  0      0  70752    812 144808    0    0 95066    18 1448 1749  1  3 75 21  0 2025-04-19 13:25:49
 0  0      0  67880    608 147472    0    0  7229    10  417  613  0  1 99  0  0 2025-04-19 13:25:54
 1  4      0  87308    280 129092    0    0 114701     6 1834 2342  1  3 54 42  0 2025-04-19 13:25:59
 0  0      0  70232    252 146536    0    0 92366    10 1061 1169  0  2 71 26  1 2025-04-19 13:26:04
 4  0      0  66052   1044  96104    0    0 125198    38 2118 1719  4  5 69 21  1 2025-04-19 13:26:09
14 15      0  56200    248 104428    0    0 3954669   109 44394 22695  0 49  0 50  1 2025-04-19 13:27:46
 0  3      0  76856   4084 208784    0    0 88983  3804 7838 10176 49 21 17 12  2 2025-04-19 13:27:51
 2  0      0  77440   1148 194992    0    0 24317   428 1058 1304  2  2 91  4  1 2025-04-19 13:27:56
 0  0      0  64496    780 208724    0    0 37108    16 1127 1435  1  1 93  4  0 2025-04-19 13:28:01
 0  1      0  98528    488 174256    0    0  1583     5  423  624  0  0 99  0  0 2025-04-19 13:28:06
 0  1      0  73908   1948 198452    0    0 20082    10  882 1234  1  1 94  4  0 2025-04-19 13:28:11
 0  0      0  67708   2860 197428    0    0 10068     7  670  803  1  1 95  3  1 2025-04-19 13:28:16
 1  0      0  78824   3304 186220    0    0  7795    31  927 1348  1  1 97  0  0 2025-04-19 13:28:21
 0  0      0 101776   2072 170088    0    0  4766   494  540  690  0  1 97  1  1 2025-04-19 13:28:26
 0  0      0  75220   2996 178724    0    0  1911    18  744 1124  1  1 98  0  0 2025-04-19 13:28:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  74464   3004 179564    0    0   173     8  453  640  0  0 99  0  0 2025-04-19 13:28:36
 0  0      0  85876   1732 171188    0    0  4653    14  679 1060  1  1 98  0  0 2025-04-19 13:28:41
 0  0      0  64236   2140 192356    0    0  4315     7  581  740  1  1 98  0  1 2025-04-19 13:28:46
 0  0      0  92792   1964 166448    0    0  6800    23  909 1231  1  1 97  0  0 2025-04-19 13:28:51
 0  0      0  96592   2260 170064    0    0   782    35  501  681  0  1 98  0  0 2025-04-19 13:28:56
 0  0      0 104192   1920 151372    0    0  4013    14  840 1134  1  2 97  0  0 2025-04-19 13:29:01
 0  0      0  83036   2104 171988    0    0  4142    32  509  675  0  1 98  0  0 2025-04-19 13:29:06
 1  0      0  89948   1076 172712    0    0  4970    18  710 1076  1  1 98  0  0 2025-04-19 13:29:11
 0  0      0  89724   1084 172712    0    0     0    22  455  651  0  0 99  0  0 2025-04-19 13:29:16
 0  0      0  92144    808 162984    0    0  5608     5  790 1185  1  1 98  0  1 2025-04-19 13:29:21
 1  0      0  65432   1100 189444    0    0  5355    10  474  644  1  0 98  1  0 2025-04-19 13:29:26
 0  0      0  70284   1976 179304    0    0 10041     6  883 1196  2  1 95  1  1 2025-04-19 13:29:31
 0  0      0  71068   1400 190240    0    0  9346    13  570  719  1  1 98  0  0 2025-04-19 13:29:36
 0  0      0  71568   3596 192968    0    0 13833     7  963 1272  1  1 96  1  1 2025-04-19 13:29:41
 0  0      0  68104   3520 195948    0    0  4230    24  482  647  0  1 99  0  0 2025-04-19 13:29:46
 0  0      0  97712   1960 168172    0    0 14244    10  888 1166  1  1 96  1  0 2025-04-19 13:29:51
 0  0      0  71896   2952 192872    0    0  5046   101  552  734  0  1 98  0  1 2025-04-19 13:29:56
 1  0      0  77784   2308 185496    0    0 11802     6  885 1159  1  1 97  1  1 2025-04-19 13:30:01
 0  0      0  84224   2392 185672    0    0   342    11  426  636  0  1 98  0  1 2025-04-19 13:30:06
 0  0      0  74444   2400 187404    0    0   346     9  608  989  1  1 98  0  0 2025-04-19 13:30:11
 0  0      0  74444   2408 187404    0    0     0    10  407  633  0  0 99  0  0 2025-04-19 13:30:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  69164   2420 191968    0    0   913    26  666 1104  1  1 98  0  0 2025-04-19 13:30:21
 0  0      0 108756   1720 160912    0    0  3657    10  484  653  0  1 97  0  1 2025-04-19 13:30:26
 0  0      0  67976   3996 188468    0    0  5958     5  784 1117  1  1 98  0  0 2025-04-19 13:30:31
 0  0      0  74464   3168 176984    0    0  1092    14  475  656  0  1 98  0  0 2025-04-19 13:30:36
 0  0      0  70440   3348 190568    0    0  2740    17  783 1158  1  1 98  0  0 2025-04-19 13:30:41
 0  0      0  80308   1512 188236    0    0  3342    20  448  636  0  1 99  0  0 2025-04-19 13:30:46
 2  0      0 101036   1132 161192    0    0  3996     5  719 1121  1  1 98  0  0 2025-04-19 13:30:51
 0  0      0 101036   1192 161192    0    0    10    27  434  637  0  0 99  0  0 2025-04-19 13:30:56
 0  0      0  77644   2868 183656    0    0  4826     6  805 1133  1  1 98  0  0 2025-04-19 13:31:01
 1  0      0  77296   1372 176748    0    0  6858    28  541  665  1  1 97  1  1 2025-04-19 13:31:06
 1  0      0  94808   1284 174180    0    0  4834    25  762 1136  1  1 98  0  0 2025-04-19 13:31:11
 0  0      0  93468   1284 175688    0    0   296    11  441  637  0  1 99  0  0 2025-04-19 13:31:16
 0  0      0  78380   1532 182404    0    0  1391    14  662 1043  1  1 98  0  1 2025-04-19 13:31:21
 0  0      0  78128   1540 182404    0    0     0    16  464  669  0  0 99  0  0 2025-04-19 13:31:26
 0  0      0  76116   1548 182404    0    0     0    12  647 1030  1  1 98  0  0 2025-04-19 13:31:31
 0  0      0  69628   1556 182740    0    0    78    15  401  607  0  0 99  0  0 2025-04-19 13:31:36
 0  0      0  80908   1236 179376    0    0  3039     6  642  986  1  1 98  0  0 2025-04-19 13:31:41
 0  0      0  74412   2628 186932    0    0  1789    17  481  642  0  1 98  0  0 2025-04-19 13:31:46
 0  0      0  95868   2128 166204    0    0  3100     7  699 1100  1  1 98  0  0 2025-04-19 13:31:51
 0  0      0  95644   2136 166252    0    0     0    19  400  619  0  0 99  0  0 2025-04-19 13:31:56
 0  0      0  70948   2148 191252    0    0  5023     5  709 1067  1  1 98  0  0 2025-04-19 13:32:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  66916   2156 196364    0    0  1010    17  407  607  0  0 99  0  0 2025-04-19 13:32:06
 1  0      0  70944   1352 180272    0    0   405     5  635 1011  1  1 98  0  0 2025-04-19 13:32:11
 0  0      0  70720   1372 184112    0    0   760    18  425  626  0  0 99  0  0 2025-04-19 13:32:16
 0  0      0  75848   1184 185096    0    0   323     5  653 1059  1  1 98  0  0 2025-04-19 13:32:21
 0  0      0  75848   1192 185160    0    0     0    17  391  607  0  0 99  0  0 2025-04-19 13:32:26
 0  0      0  89828   2352 173704    0    0  4772     6  751 1101  1  1 97  1  0 2025-04-19 13:32:31
 0  0      0  89116   2492 173656    0    0    28    24  404  642  0  1 99  0  0 2025-04-19 13:32:36
 0  0      0  88392   2608 169560    0    0  3406    10  677 1043  1  1 98  0  0 2025-04-19 13:32:41
 0  0      0  85172   3100 172228    0    0   617    25  471  689  1  0 99  0  0 2025-04-19 13:32:46
 0  0      0  72708   3116 172536    0    0    66    17  612 1027  1  1 98  0  0 2025-04-19 13:32:51
 0  0      0  72708   3124 172548    0    0     0    30  400  628  0  0 99  0  0 2025-04-19 13:32:56
 2  0      0 102696   2056 148088    0    0  2148     6  458  700  0  1 99  0  0 2025-04-19 13:33:01
 0  0      0  79516   2344 155752    0    0  1578    20  626  970  1  1 98  0  0 2025-04-19 13:33:06
 0  0      0  78788   2352 156724    0    0   194     5  428  622  0  0 93  5  0 2025-04-19 13:33:11
 0  0      0  90592   2360 159028    0    0   461    18  620 1006  1  1 98  0  0 2025-04-19 13:33:16
 0  0      0  90340   2368 159028    0    0     0     6  454  698  0  0 99  0  0 2025-04-19 13:33:21
 0  0      0  74008   2376 159028    0    0     0    10  619 1071  1  1 99  0  0 2025-04-19 13:33:26
 0  0      0 102392   2384 159692    0    0   184    12  409  588  0  1 99  0  0 2025-04-19 13:33:31
 1  0      0  80272   2400 162312    0    0   534    11  613  993  1  1 98  0  0 2025-04-19 13:33:36
 0  0      0 103164   2408 162924    0    0   216    17  400  618  0  0 99  0  0 2025-04-19 13:33:41
 1  0      0  89144   2416 168752    0    0  1165    22  638 1044  1  1 98  0  0 2025-04-19 13:33:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  85364   2424 172068    0    0   660    18  441  662  0  0 99  0  0 2025-04-19 13:33:51
 0  0      0  75504   2436 171820    0    0     1    30  592 1003  1  1 98  0  0 2025-04-19 13:33:56
 0  0      0  75504   2444 175632    0    0   762    14  396  626  1  0 99  0  0 2025-04-19 13:34:01
 0  0      0  73488   2456 175632    0    0     1    25  570  992  1  1 98  0  0 2025-04-19 13:34:06
 0  0      0  73488   2464 175632    0    0     0     8  362  610  0  0 99  0  0 2025-04-19 13:34:11
 0  0      0  73488   2472 175632    0    0     0    21  580  975  1  1 98  0  0 2025-04-19 13:34:16
 0  0      0  73488   2480 175632    0    0     0     5  376  630  0  0 99  0  0 2025-04-19 13:34:21
 0  0      0  69456   2488 183448    0    0  1563    17  604  976  1  1 99  0  0 2025-04-19 13:34:26
 0  0      0  64400   2496 187952    0    0   901     5  408  609  0  0 99  0  0 2025-04-19 13:34:31
 0  0      0  87628    688 177180    0    0  9025    17  711 1059  1  1 97  1  0 2025-04-19 13:34:36
 0  0      0  87376    976 177624    0    0   145     6  411  607  0  0 99  0  0 2025-04-19 13:34:41
 0  0      0  68488   1512 193232    0    0  3243    17  705 1091  1  1 98  0  0 2025-04-19 13:34:46
 0  0      0  68488   1520 193312    0    0     0     6  427  657  0  0 99  0  0 2025-04-19 13:34:51
 1  0      0  97040   1456 170904    0    0    82    12  555  895  1  1 98  0  0 2025-04-19 13:34:56
 0  0      0  77012   3152 186084    0    0  3376    19  512  677  1  1 98  0  0 2025-04-19 13:35:01
 1  0      0  85260   2824 172108    0    0  2430    23  632  988  1  1 97  0  1 2025-04-19 13:35:06
 0  0      0  82264   3100 172480    0    0   128    18  438  661  0  1 98  0  1 2025-04-19 13:35:11
 0  0      0  74640   3108 173380    0    0   179    32  663 1044  1  1 98  0  0 2025-04-19 13:35:16
 0  0      0  74640   3120 174008    0    0   126    10  435  663  0  0 99  0  0 2025-04-19 13:35:21
 0  0      0  88776   3120 172744    0    0     0    21  592  980  1  1 99  0  0 2025-04-19 13:35:26
 0  0      0  88776   3128 172744    0    0     0     5  371  598  0  0 99  0  0 2025-04-19 13:35:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  69064   3136 173188    0    0    96    18  573  958  1  1 99  0  0 2025-04-19 13:35:36
 0  0      0  68812   3144 178296    0    0  1026     5  387  604  0  0 99  0  0 2025-04-19 13:35:41
 0  0      0  66040   3152 178344    0    0     0    17  594  982  1  1 98  0  0 2025-04-19 13:35:46
 0  0      0  66040   3160 181052    0    0   540     5  415  653  0  1 99  0  0 2025-04-19 13:35:51
 0  0      0  85652   2948 163792    0    0   746    17  622 1002  1  1 98  0  0 2025-04-19 13:35:56
 1  0      0  74568   3744 180104    0    0  3430     6  511  699  1  1 98  0  0 2025-04-19 13:36:01
 0  0      0  66484   3764 181392    0    0   250    30  590  983  1  1 98  0  0 2025-04-19 13:36:06
 0  0      0  89588   1920 161468    0    0    55     5  415  621  0  1 99  0  0 2025-04-19 13:36:11
 0  0      0  77536   1952 169448    0    0  1599    17  660 1023  1  1 98  0  0 2025-04-19 13:36:16
 0  0      0  77536   1960 169440    0    0     0     5  401  613  0  0 99  0  0 2025-04-19 13:36:21
 0  0      0  90960   1968 175104    0    0  1285    17  633 1033  1  1 98  0  0 2025-04-19 13:36:26
 0  0      0  90736   1976 175096    0    0     0     5  388  597  0  1 99  0  0 2025-04-19 13:36:31
 1  0      0  76940   2768 176892    0    0   515    24  652  997  1  1 98  0  0 2025-04-19 13:36:36
 0  0      0  70568   2780 176916    0    0     1    14  435  639  0  1 98  0  1 2025-04-19 13:36:41
 0  0      0  66284   2792 177160    0    0    51    30  600  972  1  1 98  0  0 2025-04-19 13:36:46
 0  0      0  66284   2800 177160    0    0     0     5  417  645  0  0 99  0  0 2025-04-19 13:36:51
 0  0      0  66044   2808 180304    0    0   629    17  610 1011  1  1 99  0  0 2025-04-19 13:36:56
 0  0      0  66044   2816 180312    0    0     0     5  394  610  0  0 99  0  0 2025-04-19 13:37:01
 0  0      0  86492   2448 170952    0    0   929    10  606  999  1  1 99  0  0 2025-04-19 13:37:06
 0  0      0  86240   2568 170952    0    0    22    12  397  608  0  0 99  0  0 2025-04-19 13:37:11
 6  0      0  71976   2592 170948    0    0     4    17  589  976  1  1 98  0  0 2025-04-19 13:37:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  71724   2600 171016    0    0    12     5  437  675  0  0 99  0  0 2025-04-19 13:37:21
 0  0      0  71724   2612 171008    0    0     1    10  601  977  1  1 99  0  0 2025-04-19 13:37:26
 1  0      0  91808   2620 170504    0    0     0    11  405  608  0  0 99  0  0 2025-04-19 13:37:31
 0  0      0  73508   2628 170712    0    0    43    17  562  950  1  1 99  0  0 2025-04-19 13:37:36
 0  0      0  91904   2636 170200    0    0     0     5  379  609  0  0 99  0  0 2025-04-19 13:37:41
 0  0      0  72100   2644 170456    0    0    51    18  605 1034  1  1 98  0  0 2025-04-19 13:37:46
 0  0      0  72100   2652 170456    0    0     0     5  386  625  0  0 99  0  0 2025-04-19 13:37:51
 0  0      0  69844   2660 170564    0    0    22    17  574  973  1  1 99  0  0 2025-04-19 13:37:56
 0  0      0  83072   2764 177224    0    0  1449    14  483  703  1  1 98  0  0 2025-04-19 13:38:01
 0  0      0  69900   2772 177224    0    0     0    26  625 1045  1  1 98  0  0 2025-04-19 13:38:06
 0  0      0  69676   2780 177216    0    0     0    10  381  630  0  0 96  3  0 2025-04-19 13:38:11
 0  0      0  69184   2788 177288    0    0    14    10  629 1063  1  1 98  0  0 2025-04-19 13:38:16
 0  0      0  67832   2796 177296    0    0     0    13  409  641  0  1 99  0  0 2025-04-19 13:38:21
 1  0      0  67580   2804 177288    0    0     0    17  604 1018  1  1 98  0  0 2025-04-19 13:38:26
 0  0      0  67580   2816 177296    0    0     1    10  406  621  0  0 99  0  0 2025-04-19 13:38:31
 1  0      0  66320   2960 177620    0    0    93    12  622  970  1  1 98  0  0 2025-04-19 13:38:36
 0  0      0  65844   2968 177632    0    0     0    33  500  681  1  1 99  0  0 2025-04-19 13:38:41
 0  0      0  77184   2952 176376    0    0  1523    34  737 1124  1  1 98  0  0 2025-04-19 13:38:46
 0  0      0  74724   2960 176384    0    0     0    22  512  722  1  1 99  0  0 2025-04-19 13:38:51
 0  0      0  65832   3120 176396    0    0    31    21  644  998  1  1 98  0  0 2025-04-19 13:38:56
 1  0      0  65832   3128 176576    0    0    36    41  401  635  0  0 99  0  0 2025-04-19 13:39:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 4  0      0  97708   2692 151800    0    0  1879     8  638 1018  1  1 98  0  0 2025-04-19 13:39:06
 0  0      0  94432   2704 156404    0    0   922    26  394  628  0  0 99  0  0 2025-04-19 13:39:11
 0  0      0  83628   2728 160928    0    0   907     5  622 1000  1  1 98  0  0 2025-04-19 13:39:16
 0  0      0 100772   2736 160760    0    0     0    23  420  650  0  0 99  0  0 2025-04-19 13:39:21
 0  0      0  80580   2744 163924    0    0   633    11  629 1037  1  1 98  0  0 2025-04-19 13:39:26
 1  0      0  69276   2752 168360    0    0   886    38  440  658  0  1 99  0  0 2025-04-19 13:39:31
 0  0      0  77892   1468 172544    0    0 11266    11  774 1124  1  1 97  1  0 2025-04-19 13:39:36
