procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  99104   2708 190096    0    0     8    52  771  972  1  1 96  0  3 2025-04-19 12:23:10
 0  0      0  98600   2708 190096    0    0     0     0  691  951  1  1 98  0  0 2025-04-19 12:23:11
 0  0      0  97872   2708 190096    0    0     0     0  553  840  1  1 97  0  2 2025-04-19 12:23:12
 0  0      0  96892   2708 190096    0    0     0     4  556  824  1  0 98  0  1 2025-04-19 12:23:13
 0  0      0  96388   2708 190096    0    0     0     0  546  815  1  1 99  0  0 2025-04-19 12:23:14
 1  0      0  95660   2716 190096    0    0     0    36  626  815  1  1 98  0  0 2025-04-19 12:23:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  93168   2716 190104    0    0     0     4  815  953  2  1 96  0  1 2025-04-19 12:23:16
 0  0      0  82960   2716 190104    0    0     0     0 1509 2494  3  2 96  0  0 2025-04-19 12:23:17
 0  0      0  82960   2716 190104    0    0     0     8  665  884  1  1 98  0  0 2025-04-19 12:23:18
 0  0      0  82736   2716 190104    0    0     0     0  574  793  1  1 98  0  1 2025-04-19 12:23:19
 0  0      0  82512   2724 190108    0    0     0    80  679  844  1  1 97  0  1 2025-04-19 12:23:20
 0  0      0  78416   2728 190116    0    0     4     8  587  803  1  1 97  0  0 2025-04-19 12:23:21
 0  0      0  78416   2728 190116    0    0     0     0  470  719  0  0 100  0  0 2025-04-19 12:23:22
 0  0      0  78416   2732 190116    0    0     4     4  576  802  1  1 98  0  0 2025-04-19 12:23:23
 0  0      0  78416   2736 190120    0    0     4     8  482  747  0  0 99  0  0 2025-04-19 12:23:24
 0  0      0  78416   2748 190128    0    0     4   108  505  742  1  1 97  0  1 2025-04-19 12:23:25
 0  0      0  78416   2748 190128    0    0     0     4  501  710  1  0 97  0  2 2025-04-19 12:23:26
 0  0      0  69972   2748 190128    0    0     8     0 1577 2707  2  2 96  0  0 2025-04-19 12:23:27
 0  0      0  84844   2748 189112    0    0     0    84  571  866  0  1 96  0  2 2025-04-19 12:23:28
 0  0      0  84128   2748 189112    0    0     0     0  497  753  0  0 98  0  1 2025-04-19 12:23:29
 0  0      0  83652   2748 189112    0    0     0    12  467  714  1  0 98  0  1 2025-04-19 12:23:30
 0  0      0  89604   2756 189112    0    0     0    64  574  790  0  2 96  0  1 2025-04-19 12:23:31
 0  0      0  88876   2756 189112    0    0     0     0  461  734  0  0 98  0  1 2025-04-19 12:23:32
 0  0      0  86104   2756 191768    0    0  2656     0  503  749  1  1 97  0  1 2025-04-19 12:23:33
 0  0      0  83868   2756 191768    0    0     0     0  568  784  1  1 96  0  2 2025-04-19 12:23:34
 0  0      0  83112   2760 192052    0    0   288     0  563  834  1  1 97  0  2 2025-04-19 12:23:35
 0  0      0  83112   2768 196596    0    0  4544    84  542  820  1  1 96  0  2 2025-04-19 12:23:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0 129420   2580 162680    0    0   952     4 1294 2368  2  1 93  0  3 2025-04-19 12:23:37
 0  0      0 126704   2580 164276    0    0  1568     0  766 1103  1  1 98  0  0 2025-04-19 12:23:38
 0  0      0 126704   2584 165140    0    0   868     0  538  773  1  1 95  0  4 2025-04-19 12:23:39
 0  0      0 125708   2584 165500    0    0   356     8  558  775  1  0 96  0  3 2025-04-19 12:23:40
 2  0      0 117516   2684 165500    0    0    92    56  620  890  0  1 98  0  1 2025-04-19 12:23:41
 0  0      0 105004   2684 165500    0    0     0     0  581  799  1  1 95  0  3 2025-04-19 12:23:42
 0  0      0 104528   2684 165500    0    0     0    36  469  720  0  0 94  0  5 2025-04-19 12:23:43
 2  0      0 104052   2684 165500    0    0     0     0  466  737  1  1 97  0  1 2025-04-19 12:23:44
 0  0      0 104052   2684 166932    0    0  1420     4  697  835  2  0 93  0  4 2025-04-19 12:23:45
 0  0      0 103828   2692 166932    0    0     0    60  493  741  1  1 98  0  1 2025-04-19 12:23:46
 0  0      0 103828   2692 166932    0    0     0     0  502  777  1  0 98  0  1 2025-04-19 12:23:47
 0  0      0 111640   2700 176192    0    0  9268     8 1564 2595  3  5 88  1  4 2025-04-19 12:23:48
 0  0      0 111416   2700 176192    0    0     0     0  535  869  1  1 97  0  1 2025-04-19 12:23:49
 0  0      0 111416   2700 176192    0    0     0     0  450  699  0  1 97  0  2 2025-04-19 12:23:50
 0  0      0 111192   2708 176192    0    0     0   108  502  778  1  1 98  0  1 2025-04-19 12:23:51
 0  0      0 111192   2708 176192    0    0     0     0  465  699  0  1 99  0  0 2025-04-19 12:23:52
 0  0      0 110968   2708 176192    0    0     0     4  495  750  1  0 99  0  0 2025-04-19 12:23:53
 0  0      0 110492   2708 176192    0    0     0     0  511  741  0  1 98  0  1 2025-04-19 12:23:54
 0  0      0 109764   2708 176192    0    0     0     0  461  690  1  0 98  0  1 2025-04-19 12:23:55
 0  0      0 109260   2716 176192    0    0     0    20  509  739  0  1 99  0  0 2025-04-19 12:23:56
 0  0      0 108784   2716 176192    0    0     0     0  459  706  0  0 97  0  2 2025-04-19 12:23:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 108988   2716 176576    0    0   384     0 1476 2595  2  2 93  1  3 2025-04-19 12:23:58
 0  0      0 108736   2716 176580    0    0     0     8  551  806  2  1 96  0  2 2025-04-19 12:23:59
 0  0      0 107264   2716 178604    0    0  2024     0  496  748  1  0 97  0  2 2025-04-19 12:24:00
 0  0      0 104272   2724 180972    0    0  2368    92  513  742  1  1 97  0  1 2025-04-19 12:24:01
 1  0      0 104272   2724 180972    0    0     0     0  444  709  1  0 98  0  1 2025-04-19 12:24:02
 0  0      0 104272   2724 180972    0    0     0     0  474  762  0  1 99  0  0 2025-04-19 12:24:03
 0  0      0 104272   2724 180972    0    0     0     0  544  797  1  0 99  0  0 2025-04-19 12:24:04
 0  0      0 103796   2724 180972    0    0     0    12  475  678  0  0 97  0  2 2025-04-19 12:24:05
 0  0      0 103796   2732 180972    0    0     0    36  519  721  1  0 96  0  3 2025-04-19 12:24:06
 0  0      0 103292   2732 181560    0    0   588     0  523  793  0  1 95  0  4 2025-04-19 12:24:07
 0  0      0  87728   2732 181560    0    0     0     0 1463 2591  2  2 96  0  0 2025-04-19 12:24:08
 0  0      0  87728   2732 181560    0    0     0     0  477  792  1  0 98  0  1 2025-04-19 12:24:09
 0  0      0  87728   2732 181560    0    0     0     4  444  708  1  1 98  0  1 2025-04-19 12:24:10
 0  0      0  87728   2740 181560    0    0     0    92  557  836  1  0 98  0  1 2025-04-19 12:24:11
 1  0      0  87728   2740 181560    0    0     0     0  537  822  1  1 98  0  1 2025-04-19 12:24:12
 0  0      0  80168   2740 190024    0    0  8464     0  621  896  1  0 96  0  3 2025-04-19 12:24:13
 0  0      0  80168   2740 190024    0    0     0     0  509  822  0  1 98  0  1 2025-04-19 12:24:14
 0  0      0  80168   2740 190024    0    0     0     4  493  772  0  1 97  0  2 2025-04-19 12:24:15
 0  0      0  80168   2748 190024    0    0     0    20  489  731  1  1 96  0  3 2025-04-19 12:24:16
 1  0      0  79916   2748 190192    0    0   240     0  529  794  1  1 97  0  1 2025-04-19 12:24:17
 0  0      0  74308   2748 190664    0    0   400     0 1654 2664  3  2 94  0  1 2025-04-19 12:24:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  74308   2748 190664    0    0     0     0  546  801  1  0 97  0  1 2025-04-19 12:24:19
 0  0      0  74308   2748 190664    0    0     0     0  477  748  0  1 99  0  0 2025-04-19 12:24:20
 0  0      0  74308   2756 190664    0    0     0    96  526  774  0  0 98  0  1 2025-04-19 12:24:21
 0  0      0  74308   2764 190668    0    0     0    52  598  884  1  1 96  0  2 2025-04-19 12:24:22
 0  0      0  74308   2764 190668    0    0     0     0  531  758  0  0 99  0  0 2025-04-19 12:24:23
 0  0      0  74308   2764 190668    0    0     0     4  481  725  1  1 98  0  1 2025-04-19 12:24:24
 0  0      0  74084   2904 190612    0    0   152     0  562  773  1  1 97  0  2 2025-04-19 12:24:25
 0  0      0  74084   2904 190680    0    0     0     0  481  697  1  1 97  0  1 2025-04-19 12:24:26
 0  0      0  74084   2904 190680    0    0     0    28  643  851  3  1 96  0  1 2025-04-19 12:24:27
 0  0      0  86304   2912 193840    0    0  3160    24 1510 2687  2  2 95  0  1 2025-04-19 12:24:28
 0  0      0  86080   2912 193840    0    0     0     0  528  841  1  1 98  0  0 2025-04-19 12:24:29
 0  0      0  82804   2912 197128    0    0  3288     0  527  817  0  0 98  0  1 2025-04-19 12:24:30
 0  0      0  81796   2912 197128    0    0     0     0  653  875  1  2 96  0  1 2025-04-19 12:24:31
 0  0      0  81796   2912 197128    0    0     0     4  497  723  0  0 99  0  1 2025-04-19 12:24:32
 0  0      0  81544   2920 197128    0    0     0    92  557  795  1  1 98  0  0 2025-04-19 12:24:33
 0  0      0  81292   2920 197128    0    0     0     0  485  757  0  1 99  0  0 2025-04-19 12:24:34
 0  0      0  81292   2920 197128    0    0     0     0  503  749  0  1 98  0  1 2025-04-19 12:24:35
 0  0      0  81040   2920 197132    0    0     0     8  494  720  0  0 96  0  3 2025-04-19 12:24:36
 0  0      0  81040   2920 197132    0    0     0     0  494  737  1  1 97  0  1 2025-04-19 12:24:37
 0  0      0  70580   2928 197132    0    0     0    80 1688 2918  2  2 96  0  0 2025-04-19 12:24:38
 0  0      0  70580   2928 197132    0    0     0     0  549  830  1  1 96  0  2 2025-04-19 12:24:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  70580   2928 197132    0    0     0     0  590  799  1  1 97  0  2 2025-04-19 12:24:40
 0  0      0  70580   2928 197132    0    0     0     0  555  860  0  1 98  0  1 2025-04-19 12:24:41
 1  0      0  70580   2928 197132    0    0     0     0  579  866  1  1 98  0  0 2025-04-19 12:24:42
 0  0      0  70832   2936 197132    0    0     0   136  560  846  1  0 95  0  4 2025-04-19 12:24:43
 0  0      0  70832   2936 197132    0    0     0     4  532  749  1  0 98  0  1 2025-04-19 12:24:44
 0  0      0  70832   2936 197132    0    0     0     8  519  710  1  1 97  0  1 2025-04-19 12:24:45
 0  0      0  70832   2936 197132    0    0     0     0  536  734  1  0 99  0  1 2025-04-19 12:24:46
 0  0      0  70832   2936 197132    0    0     0     0  539  737  1  1 98  0  0 2025-04-19 12:24:47
 0  0      0  80320   2944 191080    0    0     0    20 1458 2540  3  1 95  0  1 2025-04-19 12:24:48
 0  0      0  80096   2944 191080    0    0     0     4  516  738  1  0 98  0  1 2025-04-19 12:24:49
 0  0      0  78584   2944 195148    0    0  4068     4  553  783  1  1 98  0  0 2025-04-19 12:24:50
 0  0      0  78584   2944 195148    0    0     0     0  502  715  1  1 96  0  2 2025-04-19 12:24:51
 0  0      0  78584   2944 195148    0    0     0     0  478  711  1  0 98  0  1 2025-04-19 12:24:52
 0  0      0  78584   2952 195148    0    0     0    76  504  734  1  1 99  0  0 2025-04-19 12:24:53
 0  0      0  78584   2952 195148    0    0     0     0  457  697  0  0 99  0  0 2025-04-19 12:24:54
 0  0      0  78332   2952 195148    0    0     0     4  442  708  0  1 96  0  3 2025-04-19 12:24:55
 1  0      0  78332   2952 195148    0    0     0     0  485  715  1  0 98  0  1 2025-04-19 12:24:56
 0  0      0  78332   2952 195148    0    0     0     0  469  748  1  1 98  0  0 2025-04-19 12:24:57
 0  0      0  69132   2960 195152    0    0     0    20 1551 2796  3  1 95  0  1 2025-04-19 12:24:58
 0  0      0  69132   2960 195148    0    0     0     0  515  785  0  1 98  0  1 2025-04-19 12:24:59
 0  0      0  68908   2960 195148    0    0     0     4  529  763  1  0 99  0  0 2025-04-19 12:25:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  68908   2960 195148    0    0     0     0  487  714  1  1 98  0  0 2025-04-19 12:25:01
 0  0      0  68908   2960 195148    0    0     0     0  480  727  1  0 99  0  0 2025-04-19 12:25:02
 0  0      0  68908   2968 195148    0    0     0    76  530  827  0  1 97  0  2 2025-04-19 12:25:03
 0  0      0  68908   2968 195148    0    0     0     0  491  733  1  1 97  0  2 2025-04-19 12:25:04
 0  0      0  68908   2968 195148    0    0     0     0  466  699  1  1 98  0  0 2025-04-19 12:25:05
 0  0      0  68908   2968 195148    0    0     0     4  475  718  1  1 97  0  1 2025-04-19 12:25:06
 0  0      0  68684   2968 195148    0    0     0     0  444  697  0  0 99  0  1 2025-04-19 12:25:07
 0  0      0  66920   2976 195904    0    0   776    20 1554 2592  2  2 95  0  0 2025-04-19 12:25:08
 1  0      0  66696   2976 195924    0    0     0     0  502  820  0  1 98  0  1 2025-04-19 12:25:09
 0  0      0  66696   2976 195924    0    0     0     0  464  733  0  0 98  0  1 2025-04-19 12:25:10
 0  0      0  66948   2976 195924    0    0     0     0  567  827  1  1 98  0  1 2025-04-19 12:25:11
 0  0      0  66980   2976 195924    0    0     0     4  638  948  1  1 97  0  1 2025-04-19 12:25:12
 0  0      0  66756   2984 195928    0    0     0    76  492  719  1  0 97  0  2 2025-04-19 12:25:13
 0  0      0  66756   2984 195928    0    0     0     0  516  733  1  0 99  0  0 2025-04-19 12:25:14
 0  0      0  66756   2984 195928    0    0     0     0  479  682  0  1 96  0  2 2025-04-19 12:25:15
 0  0      0  66756   2984 195928    0    0     0     0  472  714  1  0 97  0  2 2025-04-19 12:25:16
 0  0      0  66756   2984 195928    0    0     0     8  499  716  0  1 98  0  1 2025-04-19 12:25:17
 0  0      0  89528    768 178160    0    0  9124    32 1737 2724  3  4 90  1  2 2025-04-19 12:25:18
 1  0      0  89048    780 178256    0    0    12     0  616  868  0  1 96  0  3 2025-04-19 12:25:19
 1  0      0  89048    780 178256    0    0     0     0  503  719  1  0 97  0  2 2025-04-19 12:25:20
 0  0      0  96860    788 178256    0    0     8     0  635  821  2  1 94  0  3 2025-04-19 12:25:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  96860    788 178256    0    0     0     0  489  691  1  1 97  0  2 2025-04-19 12:25:22
 0  0      0  96860    796 178256    0    0     0    88  565  799  1  1 98  0  0 2025-04-19 12:25:23
 0  0      0  96860    796 178256    0    0     0     0  501  724  0  0 97  0  2 2025-04-19 12:25:24
 1  0      0  96860    796 178308    0    0    52     0  461  710  1  1 96  0  3 2025-04-19 12:25:25
 0  0      0  96860    796 178308    0    0     0     0  503  741  1  1 98  0  1 2025-04-19 12:25:26
 0  0      0  96860    796 178308    0    0     0     0  502  712  1  0 96  0  3 2025-04-19 12:25:27
 0  0      0 111820   1100 178256    0    0   300    20 1524 2659  3  2 93  0  2 2025-04-19 12:25:28
 1  0      0 111316   1100 178312    0    0     0     4  534  780  0  1 98  0  1 2025-04-19 12:25:29
 1  0      0 110812   1100 178312    0    0     0     0  478  707  0  1 98  0  1 2025-04-19 12:25:30
 1  0      0 110336   1100 178312    0    0     0     0  478  725  0  0 98  0  2 2025-04-19 12:25:31
 1  0      0 110336   1100 178312    0    0     0     0  501  741  1  0 98  0  1 2025-04-19 12:25:32
 0  0      0 110112   1108 178312    0    0     0    76  522  748  0  1 97  0  1 2025-04-19 12:25:33
 0  0      0 110112   1108 178312    0    0     0     0  482  742  1  0 99  0  0 2025-04-19 12:25:34
 0  0      0 110112   1108 178312    0    0     0     4  478  685  0  0 99  0  1 2025-04-19 12:25:35
 2  0      0 110112   1108 178312    0    0     0     0  560  802  1  1 96  0  2 2025-04-19 12:25:36
 1  0      0 110112   1108 178312    0    0     0     0  501  770  0  1 97  0  2 2025-04-19 12:25:37
 4  0      0 100160   1116 178312    0    0     0    20 1524 2686  2  2 93  0  4 2025-04-19 12:25:38
 1  0      0  99908   1116 178312    0    0     0     0  540  837  1  1 96  0  3 2025-04-19 12:25:39
 1  0      0  99908   1116 178312    0    0     0     4  444  692  0  0 98  0  1 2025-04-19 12:25:40
 0  0      0  99908   1116 178312    0    0     0     0  519  827  1  0 98  0  1 2025-04-19 12:25:41
 0  0      0  96884   1116 181344    0    0  3032     0  627  981  1  1 98  0  1 2025-04-19 12:25:42
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  96380   1124 181344    0    0     0    76  478  726  1  1 95  0  4 2025-04-19 12:25:43
 2  0      0  92060   1124 181344    0    0     0     0  482  739  1  1 98  0  1 2025-04-19 12:25:44
 0  0      0  92060   1124 181344    0    0     0     4  454  698  1  1 97  0  2 2025-04-19 12:25:45
 0  0      0  91836   1124 181344    0    0     0     0  450  692  0  1 99  0  0 2025-04-19 12:25:46
 1  0      0  91836   1124 181344    0    0     0     0  479  726  0  1 98  0  1 2025-04-19 12:25:47
 2  0      0  91836   1132 181348    0    0     0    20  825 1437  1  1 95  0  3 2025-04-19 12:25:48
 0  0      0 112012   1132 181348    0    0     0     0  883 1403  2  2 91  0  5 2025-04-19 12:25:49
 0  0      0 111760   1132 181348    0    0     0     0  501  768  1  1 97  0  1 2025-04-19 12:25:50
 0  0      0 111256   1132 181348    0    0     0     8  503  785  0  1 98  0  1 2025-04-19 12:25:51
 0  0      0 106972   1132 187980    0    0  6632     0  538  761  1  0 96  0  2 2025-04-19 12:25:52
 0  0      0 106468   1140 187980    0    0     0    92  517  739  1  1 98  0  0 2025-04-19 12:25:53
 0  0      0 101932   1416 189872    0    0  2184     0  689  856  1  1 98  0  0 2025-04-19 12:25:54
 0  0      0 100952   1420 190340    0    0   452     0  616  836  1  1 96  0  2 2025-04-19 12:25:55
 0  0      0 100448   1420 190340    0    0     0     0  549  751  0  1 97  0  1 2025-04-19 12:25:56
 0  0      0  99972   1432 190344    0    0    16     4  588  764  1  1 98  0  1 2025-04-19 12:25:57
 0  0      0  99748   1440 190344    0    0     0    32  520  753  1  0 99  0  0 2025-04-19 12:25:58
 0  0      0  85208   1440 190344    0    0     0     0 1408 2429  2  1 96  0  1 2025-04-19 12:25:59
 0  0      0  84984   1440 190344    0    0     0     4  501  752  0  1 97  0  1 2025-04-19 12:26:00
 0  0      0  84984   1440 190344    0    0     0     0  569  759  1  1 98  0  1 2025-04-19 12:26:01
 0  0      0  84984   1444 190356    0    0     4    12  636  809  1  0 98  0  1 2025-04-19 12:26:02
 0  0      0  84760   1452 190356    0    0     0   156  523  770  0  1 96  0  3 2025-04-19 12:26:03
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  84536   1452 190356    0    0     0     0  526  798  1  0 99  0  1 2025-04-19 12:26:04
 0  0      0  84312   1452 190356    0    0     0     0  544  790  1  1 98  0  0 2025-04-19 12:26:05
 0  0      0  84312   1452 190356    0    0     0     0  678  864  1  0 97  0  2 2025-04-19 12:26:06
 0  0      0  84060   1452 190356    0    0     0     8  510  745  1  1 97  0  1 2025-04-19 12:26:07
 0  0      0  83556   1460 190360    0    0     0    32  599  833  1  0 98  0  0 2025-04-19 12:26:08
 0  0      0  67076   1460 190364    0    0     0     0 1480 2395  3  2 94  0  1 2025-04-19 12:26:09
 0  0      0  66852   1460 190368    0    0     0     0  587  839  2  1 95  0  3 2025-04-19 12:26:10
 0  0      0  66852   1460 190368    0    0     0     0  547  847  1  0 99  0  0 2025-04-19 12:26:11
 0  0      0  66852   1460 190368    0    0     0     0  497  783  1  1 98  0  1 2025-04-19 12:26:12
 0  0      0  66852   1476 190376    0    0     8   120  626  950  1  1 98  0  0 2025-04-19 12:26:13
 0  0      0  66852   1476 190376    0    0     0     0  485  741  1  0 99  0  0 2025-04-19 12:26:14
 0  0      0  66852   1476 190376    0    0     0     0  644  852  1  1 98  0  0 2025-04-19 12:26:15
 0  0      0  66852   1476 190376    0    0     0     0  563  772  1  1 98  0  0 2025-04-19 12:26:16
 1  0      0  66852   1476 190376    0    0     0     0  477  730  0  0 99  0  1 2025-04-19 12:26:17
 0  0      0  66852   1484 190376    0    0     0    92  542  766  1  1 98  0  1 2025-04-19 12:26:18
 0  0      0  87096   1444 182824    0    0   452    12 1430 2318  2  2 94  0  2 2025-04-19 12:26:19
 0  0      0  86872   1728 183004    0    0   464     0  625  844  1  1 96  0  1 2025-04-19 12:26:20
 0  0      0  86872   1728 183004    0    0     0     0  489  704  1  1 98  0  1 2025-04-19 12:26:21
 0  0      0  85136   1728 184756    0    0  1752     0  532  733  1  1 97  0  2 2025-04-19 12:26:22
 1  0      0  84632   1736 184760    0    0     0   148  763  890  1  1 97  0  1 2025-04-19 12:26:23
 0  0      0  84632   1736 184760    0    0     0     4  525  727  1  1 97  0  1 2025-04-19 12:26:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  84632   1740 184760    0    0     4    24  530  749  0  0 99  0  1 2025-04-19 12:26:25
 0  0      0  84408   1740 184764    0    0     0     0  521  733  0  0 99  0  0 2025-04-19 12:26:26
 0  0      0  84184   1740 184764    0    0     0     0  526  738  1  1 98  0  1 2025-04-19 12:26:27
 2  0      0  84184   1740 184764    0    0     0     0  546  777  0  1 99  0  0 2025-04-19 12:26:28
 0  0      0  82168   1748 184764    0    0     0    52 1620 2798  2  2 94  0  1 2025-04-19 12:26:29
 0  0      0  82168   1756 184772    0    0     0    96  646  864  1  0 98  0  1 2025-04-19 12:26:30
 0  0      0  82168   1756 184772    0    0     0     8  559  782  0  0 99  0  0 2025-04-19 12:26:31
 0  0      0  82168   1756 184772    0    0     0     0  516  702  1  1 98  0  1 2025-04-19 12:26:32
 0  0      0  82168   1756 184772    0    0     0     0  522  728  1  1 98  0  0 2025-04-19 12:26:33
 0  0      0  82168   1756 184772    0    0     0    76  530  723  1  0 99  0  1 2025-04-19 12:26:34
 0  0      0  82168   1756 184772    0    0     0     4  551  776  1  1 98  0  0 2025-04-19 12:26:35
 0  0      0  82168   1764 184772    0    0     0    24  526  751  0  0 99  0  0 2025-04-19 12:26:36
 1  0      0  82168   1764 184772    0    0     0     0  486  732  1  1 97  0  1 2025-04-19 12:26:37
 1  0      0  82168   1764 186500    0    0  1728     0  594  865  0  1 98  0  1 2025-04-19 12:26:38
 0  0      0  93920   1764 186860    0    0   360     0 1536 2644  2  1 95  0  1 2025-04-19 12:26:39
 0  0      0  93920   1764 186860    0    0     0     0  520  770  0  1 98  0  1 2025-04-19 12:26:40
 0  0      0  93920   1772 186860    0    0     0    48  628  880  1  1 98  0  1 2025-04-19 12:26:41
 0  0      0  93920   1772 186860    0    0     0     0  577  886  1  0 99  0  0 2025-04-19 12:26:42
 0  0      0  93920   1772 186860    0    0     0     0  499  728  0  1 99  0  0 2025-04-19 12:26:43
 2  0      0  93668   1772 186860    0    0     0     0  514  720  1  0 98  0  1 2025-04-19 12:26:44
 0  0      0  93668   1772 186860    0    0     0     0  504  735  0  1 98  0  1 2025-04-19 12:26:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  93668   1780 186860    0    0     0    24  543  773  1  0 98  0  1 2025-04-19 12:26:46
 1  0      0  93192   1780 186860    0    0     0     0  499  725  1  1 98  0  0 2025-04-19 12:26:47
 0  0      0  93192   1780 186860    0    0     0     0  524  771  0  0 99  0  1 2025-04-19 12:26:48
 0  0      0  78928   1780 186860    0    0     0     0 1416 2382  3  2 92  0  2 2025-04-19 12:26:49
 0  0      0  78676   1780 186860    0    0     0     0  510  777  0  1 98  0  1 2025-04-19 12:26:50
 0  0      0  78676   1788 186860    0    0     0    44  530  761  0  1 99  0  0 2025-04-19 12:26:51
 0  0      0  78676   1788 186860    0    0     0     4  464  713  0  0 98  0  1 2025-04-19 12:26:52
 0  0      0  78424   1788 186860    0    0     0     0  531  762  0  0 99  0  0 2025-04-19 12:26:53
 0  0      0  78176   1788 186860    0    0     0     0  479  719  1  1 98  0  1 2025-04-19 12:26:54
 0  0      0  78176   1788 186860    0    0     0     0  508  704  0  0 99  0  0 2025-04-19 12:26:55
 0  0      0  78176   1796 186860    0    0     0    24  496  733  1  1 97  0  1 2025-04-19 12:26:56
 0  0      0  77924   1796 186860    0    0     0     0  502  788  0  1 98  0  1 2025-04-19 12:26:57
 0  0      0  77924   1796 186860    0    0     0     4  505  732  1  0 98  0  1 2025-04-19 12:26:58
 0  0      0  77700   1796 187868    0    0  1064     0 1479 2635  2  2 95  0  1 2025-04-19 12:26:59
 0  0      0  77476   1796 187924    0    0     0     0  532  787  1  0 99  0  0 2025-04-19 12:27:00
 0  0      0  77476   1804 187924    0    0     0    44  515  743  0  1 98  0  0 2025-04-19 12:27:01
 0  0      0  75208   1804 196832    0    0  8908     0  644  858  2  1 96  0  1 2025-04-19 12:27:02
 0  0      0  75208   1804 196832    0    0     0     0  509  736  1  1 98  0  1 2025-04-19 12:27:03
 0  0      0  74732   1804 196836    0    0     0     8  501  754  0  0 100  0  0 2025-04-19 12:27:04
 0  0      0  74508   1804 196836    0    0     0     0  459  699  0  1 98  0  1 2025-04-19 12:27:05
 0  0      0  74032   1812 196836    0    0     0    68  550  806  0  0 99  0  0 2025-04-19 12:27:06
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 1  0      0  74032   1812 196836    0    0     0     0  528  779  0  1 98  0  1 2025-04-19 12:27:07
 0  0      0  73808   1812 196836    0    0     0     0  487  719  1  1 98  0  1 2025-04-19 12:27:08
 0  0      0  67192   1812 196836    0    0     0     4 1435 2500  2  2 96  0  0 2025-04-19 12:27:09
 0  0      0  66968   1812 196836    0    0     0     0  450  719  1  0 98  0  1 2025-04-19 12:27:10
 0  0      0  66744   1820 196836    0    0     0    44  618  822  1  1 98  0  0 2025-04-19 12:27:11
 0  0      0  66744   1820 196836    0    0     0     0  598  921  1  1 97  0  1 2025-04-19 12:27:12
 0  0      0  66492   1820 197744    0    0   908     0  553  740  1  1 98  0  1 2025-04-19 12:27:13
 0  0      0  66492   1820 197744    0    0     0     0  495  758  1  1 98  0  0 2025-04-19 12:27:14
 0  0      0  66492   1820 197744    0    0     0     4  514  746  0  1 99  0  0 2025-04-19 12:27:15
 0  0      0  91960   1408 183024    0    0     0    20  584  836  1  1 98  0  0 2025-04-19 12:27:16
 1  0      0  91960   1416 183016    0    0     8     0  560  815  1  0 99  0  0 2025-04-19 12:27:17
 1  0      0  90000   2280 186696    0    0  4532     0  853  894  1  1 96  1  1 2025-04-19 12:27:18
 0  0      0  77872   2616 195212    0    0  8860     0 1952 3020  3  2 94  0  1 2025-04-19 12:27:19
 0  0      0  77872   2616 195220    0    0     0     0  501  794  0  1 98  0  1 2025-04-19 12:27:20
